Voltage,Current,Power,Status,Alert,Prediction,Anomaly
237.8,5.52,1313.0,WARNING,High Voltage ⚠️,Stable,Normal
228.2,5.95,1358.0,NORMAL,System Normal ✅,Stable,Normal
226.2,5.85,1323.0,NORMAL,System Normal ✅,Stable,Normal
229.2,4.58,1050.0,NORMAL,System Normal ✅,Stable,Normal
224.2,5.16,1157.0,NORMAL,System Normal ✅,Stable,Normal
217.1,4.01,871.0,NORMAL,System Normal ✅,Stable,Normal
218.7,5.73,1253.0,NORMAL,System Normal ✅,Stable,Normal
220.2,5.77,1271.0,NORMAL,System Normal ✅,Stable,Normal
225.2,5.51,1241.0,NORMAL,System Normal ✅,Stable,Normal
234.5,5.42,1271.0,NORMAL,System Normal ✅,Stable,Normal
235.2,4.99,1174.0,WARNING,High Voltage ⚠️,Stable,Normal
223.6,4.92,1100.0,NORMAL,System Normal ✅,Stable,Normal
224.3,4.97,1115.0,NORMAL,System Normal ✅,Stable,Normal
229.3,4.52,1036.0,NORMAL,System Normal ✅,Stable,Normal
221.2,4.09,905.0,NORMAL,System Normal ✅,Stable,Normal
210.2,4.5,946.0,NORMAL,System Normal ✅,Stable,Normal
232.9,5.43,1265.0,NORMAL,System Normal ✅,Stable,Normal
239.0,5.34,1276.0,CRITICAL,High Voltage ⚠️,Stable,Normal
212.3,5.62,1193.0,NORMAL,System Normal ✅,Stable,Normal
228.7,5.37,1228.0,NORMAL,System Normal ✅,Stable,Normal
227.6,4.23,963.0,NORMAL,System Normal ✅,Stable,Normal
217.2,4.78,1038.0,NORMAL,System Normal ✅,Stable,Normal
225.2,5.53,1245.0,NORMAL,System Normal ✅,Stable,Normal
215.0,4.03,866.0,NORMAL,System Normal ✅,Stable,Normal
220.0,5.59,1230.0,NORMAL,System Normal ✅,Stable,Normal
232.6,5.18,1205.0,NORMAL,System Normal ✅,Stable,Normal
211.0,4.6,971.0,NORMAL,System Normal ✅,Stable,Normal
217.6,5.71,1242.0,NORMAL,System Normal ✅,Stable,Normal
222.5,5.81,1293.0,NORMAL,System Normal ✅,Stable,Normal
216.5,5.2,1126.0,NORMAL,System Normal ✅,Stable,Normal
226.2,4.72,1068.0,NORMAL,System Normal ✅,Stable,Normal
230.2,4.62,1064.0,NORMAL,System Normal ✅,Stable,Normal
227.2,4.26,968.0,NORMAL,System Normal ✅,Stable,Normal
210.4,4.08,858.0,NORMAL,System Normal ✅,Stable,Normal
231.7,4.65,1077.0,NORMAL,System Normal ✅,Stable,Normal
212.4,5.67,1204.0,NORMAL,System Normal ✅,Stable,Normal
210.7,5.09,1072.0,NORMAL,System Normal ✅,Stable,Normal
217.6,4.23,920.0,NORMAL,System Normal ✅,Stable,Normal
228.5,4.3,983.0,NORMAL,System Normal ✅,Stable,Normal
236.4,4.28,1012.0,WARNING,High Voltage ⚠️,Stable,Normal
236.5,5.84,1381.0,WARNING,High Voltage ⚠️,Stable,Normal
237.1,5.19,1231.0,WARNING,High Voltage ⚠️,Stable,Normal
232.7,5.19,1208.0,NORMAL,System Normal ✅,Stable,Normal
211.7,4.04,855.0,NORMAL,System Normal ✅,Stable,Normal
227.7,5.91,1346.0,NORMAL,System Normal ✅,Stable,Normal
233.4,4.1,957.0,NORMAL,System Normal ✅,Stable,Normal
225.3,4.26,960.0,NORMAL,System Normal ✅,Stable,Normal
211.3,5.33,1126.0,NORMAL,System Normal ✅,Stable,Normal
228.9,5.83,1334.0,NORMAL,System Normal ✅,Stable,Normal
225.5,4.01,904.0,NORMAL,System Normal ✅,Stable,Normal
228.9,4.14,948.0,NORMAL,System Normal ✅,Stable,Normal
218.2,4.18,912.0,NORMAL,System Normal ✅,Stable,Normal
217.1,4.05,879.0,NORMAL,System Normal ✅,Stable,Normal
213.1,4.95,1055.0,NORMAL,System Normal ✅,Stable,Normal
213.9,5.47,1170.0,NORMAL,System Normal ✅,Stable,Normal
239.2,5.75,1375.0,CRITICAL,High Voltage ⚠️,Stable,Normal
213.6,4.96,1059.0,NORMAL,System Normal ✅,Stable,Normal
227.5,4.24,965.0,NORMAL,System Normal ✅,Stable,Normal
215.7,5.4,1165.0,NORMAL,System Normal ✅,Stable,Normal
218.9,5.55,1215.0,NORMAL,System Normal ✅,Stable,Normal
229.1,5.64,1292.0,NORMAL,System Normal ✅,Stable,Normal
218.7,4.53,991.0,NORMAL,System Normal ✅,Stable,Normal
216.7,5.53,1198.0,NORMAL,System Normal ✅,Stable,Normal
226.2,4.39,993.0,NORMAL,System Normal ✅,Stable,Normal
225.2,4.49,1011.0,NORMAL,System Normal ✅,Stable,Normal
236.8,5.26,1246.0,WARNING,High Voltage ⚠️,Stable,Normal
220.0,4.73,1041.0,NORMAL,System Normal ✅,Stable,Normal
217.4,5.57,1211.0,NORMAL,System Normal ✅,Stable,Normal
222.0,5.38,1194.0,NORMAL,System Normal ✅,Stable,Normal
235.3,4.55,1071.0,WARNING,High Voltage ⚠️,Stable,Normal
215.2,5.82,1252.0,NORMAL,System Normal ✅,Stable,Normal
232.1,4.75,1102.0,NORMAL,System Normal ✅,Stable,Normal
236.0,5.13,1211.0,WARNING,High Voltage ⚠️,Stable,Normal
219.9,5.68,1249.0,NORMAL,System Normal ✅,Stable,Normal
213.1,4.29,914.0,NORMAL,System Normal ✅,Stable,Normal
227.4,4.33,985.0,NORMAL,System Normal ✅,Stable,Normal
212.0,4.85,1028.0,NORMAL,System Normal ✅,Stable,Normal
214.2,5.05,1082.0,NORMAL,System Normal ✅,Stable,Normal
233.8,4.7,1099.0,NORMAL,System Normal ✅,Stable,Normal
216.5,5.12,1108.0,NORMAL,System Normal ✅,Stable,Normal
214.4,5.06,1085.0,NORMAL,System Normal ✅,Stable,Normal
234.4,5.19,1217.0,NORMAL,System Normal ✅,Stable,Normal
239.6,4.34,1040.0,CRITICAL,High Voltage ⚠️,Stable,Normal
226.5,5.2,1178.0,NORMAL,System Normal ✅,Stable,Normal
223.5,4.44,992.0,NORMAL,System Normal ✅,Stable,Normal
239.1,5.82,1392.0,CRITICAL,High Voltage ⚠️,Stable,Normal
239.4,5.58,1336.0,CRITICAL,High Voltage ⚠️,Stable,Normal
217.5,4.63,1007.0,NORMAL,System Normal ✅,Stable,Normal
239.9,5.86,1406.0,CRITICAL,High Voltage ⚠️,Stable,Normal
237.8,5.87,1396.0,WARNING,High Voltage ⚠️,Stable,Normal
220.8,5.11,1128.0,NORMAL,System Normal ✅,Stable,Normal
222.8,4.99,1112.0,NORMAL,System Normal ✅,Stable,Normal
237.2,5.86,1390.0,WARNING,High Voltage ⚠️,Stable,Normal
223.8,5.94,1329.0,NORMAL,System Normal ✅,Stable,Normal
219.9,4.14,910.0,NORMAL,System Normal ✅,Stable,Normal
220.7,4.41,973.0,NORMAL,System Normal ✅,Stable,Normal
217.3,4.71,1023.0,NORMAL,System Normal ✅,Stable,Normal
226.4,4.61,1044.0,NORMAL,System Normal ✅,Stable,Normal
214.9,5.98,1285.0,NORMAL,System Normal ✅,Stable,Normal
231.3,5.69,1316.0,NORMAL,System Normal ✅,Stable,Normal
225.3,5.09,1147.0,NORMAL,System Normal ✅,Stable,Normal
232.6,5.64,1312.0,NORMAL,System Normal ✅,Stable,Normal
226.2,4.08,923.0,NORMAL,System Normal ✅,Stable,Normal
224.5,5.92,1329.0,NORMAL,System Normal ✅,Stable,Normal
230.2,5.57,1282.0,NORMAL,System Normal ✅,Stable,Normal
236.9,5.53,1310.0,WARNING,High Voltage ⚠️,Stable,Normal
230.6,4.23,975.0,NORMAL,System Normal ✅,Stable,Normal
217.3,4.5,978.0,NORMAL,System Normal ✅,Stable,Normal
213.6,5.96,1273.0,NORMAL,System Normal ✅,Stable,Normal
224.1,5.38,1206.0,NORMAL,System Normal ✅,Stable,Normal
222.3,4.29,954.0,NORMAL,System Normal ✅,Stable,Normal
239.4,4.58,1096.0,CRITICAL,High Voltage ⚠️,Stable,Normal
225.2,5.52,1243.0,NORMAL,System Normal ✅,Stable,Normal
233.2,5.03,1173.0,NORMAL,System Normal ✅,Stable,Normal
228.2,5.77,1317.0,NORMAL,System Normal ✅,Stable,Normal
236.5,5.45,1289.0,WARNING,High Voltage ⚠️,Stable,Normal
232.7,5.33,1240.0,NORMAL,System Normal ✅,Stable,Normal
239.2,5.7,1363.0,CRITICAL,High Voltage ⚠️,Stable,Normal
233.3,5.05,1178.0,NORMAL,System Normal ✅,Stable,Normal
215.9,5.53,1194.0,NORMAL,System Normal ✅,Stable,Normal
231.5,5.84,1352.0,NORMAL,System Normal ✅,Stable,Normal
213.9,5.07,1084.0,NORMAL,System Normal ✅,Stable,Normal
228.8,5.6,1281.0,NORMAL,System Normal ✅,Stable,Normal
235.8,5.05,1191.0,WARNING,High Voltage ⚠️,Stable,Normal
232.2,4.27,991.0,NORMAL,System Normal ✅,Stable,Normal
218.3,4.2,917.0,NORMAL,System Normal ✅,Stable,Normal
237.4,4.09,971.0,WARNING,High Voltage ⚠️,Stable,Normal
234.6,5.76,1351.0,NORMAL,System Normal ✅,Stable,Normal
219.9,4.1,902.0,NORMAL,System Normal ✅,Stable,Normal
210.2,4.64,975.0,NORMAL,System Normal ✅,Stable,Normal
238.1,5.8,1381.0,CRITICAL,High Voltage ⚠️,Stable,Normal
216.6,4.17,903.0,NORMAL,System Normal ✅,Stable,Normal
210.0,5.67,1191.0,NORMAL,System Normal ✅,Stable,Normal
217.3,4.31,937.0,NORMAL,System Normal ✅,Stable,Normal
213.6,5.1,1089.0,NORMAL,System Normal ✅,Stable,Normal
228.1,4.12,940.0,NORMAL,System Normal ✅,Stable,Normal
223.5,4.01,896.0,NORMAL,System Normal ✅,Stable,Normal
225.9,5.3,1197.0,NORMAL,System Normal ✅,Stable,Normal
214.7,5.83,1252.0,NORMAL,System Normal ✅,Stable,Normal
228.2,5.71,1303.0,NORMAL,System Normal ✅,Stable,Normal
216.4,5.4,1169.0,NORMAL,System Normal ✅,Stable,Normal
236.0,5.37,1267.0,WARNING,High Voltage ⚠️,Stable,Normal
233.0,5.2,1212.0,NORMAL,System Normal ✅,Stable,Normal
225.1,4.4,990.0,NORMAL,System Normal ✅,Stable,Normal
228.7,5.39,1233.0,NORMAL,System Normal ✅,Stable,Normal
226.8,5.37,1218.0,NORMAL,System Normal ✅,Stable,Normal
224.7,4.62,1038.0,NORMAL,System Normal ✅,Stable,Normal
229.4,4.83,1108.0,NORMAL,System Normal ✅,Stable,Normal
217.9,5.44,1185.0,NORMAL,System Normal ✅,Stable,Normal
230.5,5.32,1226.0,NORMAL,System Normal ✅,Stable,Normal
223.7,5.91,1322.0,NORMAL,System Normal ✅,Stable,Normal
227.6,4.27,972.0,NORMAL,System Normal ✅,Stable,Normal
228.2,4.63,1057.0,NORMAL,System Normal ✅,Stable,Normal
230.7,5.68,1310.0,NORMAL,System Normal ✅,Stable,Normal
214.4,5.98,1282.0,NORMAL,System Normal ✅,Stable,Normal
224.1,5.54,1242.0,NORMAL,System Normal ✅,Stable,Normal
225.7,5.98,1350.0,NORMAL,System Normal ✅,Stable,Normal
238.7,4.15,991.0,CRITICAL,High Voltage ⚠️,Stable,Normal
219.6,4.85,1065.0,NORMAL,System Normal ✅,Stable,Normal
237.7,4.37,1039.0,WARNING,High Voltage ⚠️,Stable,Normal
234.6,5.95,1396.0,NORMAL,System Normal ✅,Stable,Normal
232.5,4.31,1002.0,NORMAL,System Normal ✅,Stable,Normal
227.2,4.93,1120.0,NORMAL,System Normal ✅,Stable,Normal
225.4,5.16,1163.0,NORMAL,System Normal ✅,Stable,Normal
220.3,4.61,1016.0,NORMAL,System Normal ✅,Stable,Normal
229.8,5.32,1223.0,NORMAL,System Normal ✅,Stable,Normal
226.6,5.44,1233.0,NORMAL,System Normal ✅,Stable,Normal
234.3,4.77,1118.0,NORMAL,System Normal ✅,Stable,Normal
237.6,4.34,1031.0,WARNING,High Voltage ⚠️,Stable,Normal
214.4,4.77,1023.0,NORMAL,System Normal ✅,Stable,Normal
237.8,4.56,1084.0,WARNING,High Voltage ⚠️,Stable,Normal
229.2,4.09,937.0,NORMAL,System Normal ✅,Stable,Normal
218.3,5.15,1124.0,NORMAL,System Normal ✅,Stable,Normal
236.0,5.14,1213.0,WARNING,High Voltage ⚠️,Stable,Normal
236.9,6.0,1421.0,WARNING,High Voltage ⚠️,Stable,Normal
217.3,4.76,1034.0,NORMAL,System Normal ✅,Stable,Normal
236.5,5.94,1405.0,WARNING,High Voltage ⚠️,Stable,Normal
215.9,5.07,1095.0,NORMAL,System Normal ✅,Stable,Normal
220.9,4.84,1069.0,NORMAL,System Normal ✅,Stable,Normal
210.9,4.31,909.0,NORMAL,System Normal ✅,Stable,Normal
224.9,5.99,1347.0,NORMAL,System Normal ✅,Stable,Normal
216.4,4.48,969.0,NORMAL,System Normal ✅,Stable,Normal
213.6,4.08,871.0,NORMAL,System Normal ✅,Stable,Normal
232.2,5.55,1289.0,NORMAL,System Normal ✅,Stable,Normal
216.0,4.96,1071.0,NORMAL,System Normal ✅,Stable,Normal
213.4,4.5,960.0,NORMAL,System Normal ✅,Stable,Normal
228.1,5.27,1202.0,NORMAL,System Normal ✅,Stable,Normal
239.5,5.58,1336.0,CRITICAL,High Voltage ⚠️,Stable,Normal
213.9,5.38,1151.0,NORMAL,System Normal ✅,Stable,Normal
227.1,4.72,1072.0,NORMAL,System Normal ✅,Stable,Normal
210.3,4.89,1028.0,NORMAL,System Normal ✅,Stable,Normal
219.5,4.14,909.0,NORMAL,System Normal ✅,Stable,Normal
216.9,4.71,1022.0,NORMAL,System Normal ✅,Stable,Normal
224.1,4.14,928.0,NORMAL,System Normal ✅,Stable,Normal
239.1,5.74,1372.0,CRITICAL,High Voltage ⚠️,Stable,Normal
232.5,4.1,953.0,NORMAL,System Normal ✅,Stable,Normal
226.3,4.58,1036.0,NORMAL,System Normal ✅,Stable,Normal
239.8,5.99,1436.0,CRITICAL,High Voltage ⚠️,Stable,Normal
213.8,5.96,1274.0,NORMAL,System Normal ✅,Stable,Normal
239.3,4.62,1106.0,CRITICAL,High Voltage ⚠️,Stable,Normal
235.4,4.07,958.0,WARNING,High Voltage ⚠️,Stable,Normal
212.7,4.3,915.0,NORMAL,System Normal ✅,Stable,Normal
227.1,5.67,1288.0,NORMAL,System Normal ✅,Stable,Normal
213.3,5.58,1190.0,NORMAL,System Normal ✅,Stable,Normal
234.3,5.06,1186.0,NORMAL,System Normal ✅,Stable,Normal
211.2,4.37,923.0,NORMAL,System Normal ✅,Stable,Normal
213.6,4.2,897.0,NORMAL,System Normal ✅,Stable,Normal
233.3,5.19,1211.0,NORMAL,System Normal ✅,Stable,Normal
229.3,5.59,1282.0,NORMAL,System Normal ✅,Stable,Normal
225.7,4.32,975.0,NORMAL,System Normal ✅,Stable,Normal
211.8,4.75,1006.0,NORMAL,System Normal ✅,Stable,Normal
227.3,5.01,1139.0,NORMAL,System Normal ✅,Stable,Normal
223.0,4.0,892.0,NORMAL,System Normal ✅,Stable,Normal
219.3,4.59,1007.0,NORMAL,System Normal ✅,Stable,Normal
224.7,4.85,1090.0,NORMAL,System Normal ✅,Stable,Normal
229.1,5.57,1276.0,NORMAL,System Normal ✅,Stable,Normal
224.5,5.01,1125.0,NORMAL,System Normal ✅,Stable,Normal
225.6,5.2,1173.0,NORMAL,System Normal ✅,Stable,Normal
237.8,4.02,956.0,WARNING,High Voltage ⚠️,Stable,Normal
215.6,4.93,1063.0,NORMAL,System Normal ✅,Stable,Normal
235.0,4.4,1034.0,NORMAL,System Normal ✅,Stable,Normal
213.6,5.75,1228.0,NORMAL,System Normal ✅,Stable,Normal
218.2,5.85,1276.0,NORMAL,System Normal ✅,Stable,Normal
236.9,5.11,1211.0,WARNING,High Voltage ⚠️,Stable,Normal
225.6,5.97,1347.0,NORMAL,System Normal ✅,Stable,Normal
231.3,4.61,1066.0,NORMAL,System Normal ✅,Stable,Normal
211.6,5.35,1132.0,NORMAL,System Normal ✅,Stable,Normal
225.5,5.72,1290.0,NORMAL,System Normal ✅,Stable,Normal
232.9,4.49,1046.0,NORMAL,System Normal ✅,Stable,Normal
232.4,5.46,1269.0,NORMAL,System Normal ✅,Stable,Normal
211.5,4.87,1030.0,NORMAL,System Normal ✅,Stable,Normal
216.9,5.93,1286.0,NORMAL,System Normal ✅,Stable,Normal
220.8,5.26,1161.0,NORMAL,System Normal ✅,Stable,Normal
236.6,4.54,1074.0,WARNING,High Voltage ⚠️,Stable,Normal
211.6,4.17,882.0,NORMAL,System Normal ✅,Stable,Normal
217.5,5.16,1122.0,NORMAL,System Normal ✅,Stable,Normal
222.8,5.4,1203.0,NORMAL,System Normal ✅,Stable,Normal
231.3,4.17,965.0,NORMAL,System Normal ✅,Stable,Normal
220.3,4.82,1062.0,NORMAL,System Normal ✅,Stable,Normal
223.4,5.1,1139.0,NORMAL,System Normal ✅,Stable,Normal
235.1,5.33,1253.0,WARNING,High Voltage ⚠️,Stable,Normal
221.0,4.63,1023.0,NORMAL,System Normal ✅,Stable,Normal
239.3,4.19,1003.0,CRITICAL,High Voltage ⚠️,Stable,Normal
212.2,5.7,1210.0,NORMAL,System Normal ✅,Stable,Normal
230.2,5.41,1245.0,NORMAL,System Normal ✅,Stable,Normal
232.4,5.31,1234.0,NORMAL,System Normal ✅,Stable,Normal
235.7,4.6,1084.0,WARNING,High Voltage ⚠️,Stable,Normal
213.1,4.62,985.0,NORMAL,System Normal ✅,Stable,Normal
231.7,5.36,1242.0,NORMAL,System Normal ✅,Stable,Normal
239.8,4.64,1113.0,CRITICAL,High Voltage ⚠️,Stable,Normal
229.1,4.79,1097.0,NORMAL,System Normal ✅,Stable,Normal
233.3,4.45,1038.0,NORMAL,System Normal ✅,Stable,Normal
235.1,5.91,1389.0,WARNING,High Voltage ⚠️,Stable,Normal
215.9,4.01,866.0,NORMAL,System Normal ✅,Stable,Normal
230.0,4.3,989.0,NORMAL,System Normal ✅,Stable,Normal
235.3,4.09,962.0,WARNING,High Voltage ⚠️,Stable,Normal
232.9,5.06,1178.0,NORMAL,System Normal ✅,Stable,Normal
233.8,5.1,1192.0,NORMAL,System Normal ✅,Stable,Normal
236.8,5.51,1305.0,WARNING,High Voltage ⚠️,Stable,Normal
213.2,5.45,1162.0,NORMAL,System Normal ✅,Stable,Normal
226.0,5.2,1175.0,NORMAL,System Normal ✅,Stable,Normal
214.6,5.58,1197.0,NORMAL,System Normal ✅,Stable,Normal
211.0,4.18,882.0,NORMAL,System Normal ✅,Stable,Normal
235.5,5.22,1229.0,WARNING,High Voltage ⚠️,Stable,Normal
214.2,4.73,1013.0,NORMAL,System Normal ✅,Stable,Normal
217.7,4.05,882.0,NORMAL,System Normal ✅,Stable,Normal
230.4,4.92,1134.0,NORMAL,System Normal ✅,Stable,Normal
229.4,4.4,1009.0,NORMAL,System Normal ✅,Stable,Normal
229.6,4.09,939.0,NORMAL,System Normal ✅,Stable,Normal
217.5,4.65,1011.0,NORMAL,System Normal ✅,Stable,Normal
224.2,5.8,1300.0,NORMAL,System Normal ✅,Stable,Normal
235.4,4.55,1071.0,WARNING,High Voltage ⚠️,Stable,Normal
235.6,5.46,1286.0,WARNING,High Voltage ⚠️,Stable,Normal
222.7,4.03,897.0,NORMAL,System Normal ✅,Stable,Normal
223.1,5.16,1151.0,NORMAL,System Normal ✅,Stable,Normal
220.5,5.18,1142.0,NORMAL,System Normal ✅,Stable,Normal
235.0,4.76,1119.0,NORMAL,System Normal ✅,Stable,Normal
220.4,5.98,1318.0,NORMAL,System Normal ✅,Stable,Normal
232.9,4.8,1118.0,NORMAL,System Normal ✅,Stable,Normal
237.0,4.86,1152.0,WARNING,High Voltage ⚠️,Stable,Normal
222.1,4.74,1053.0,NORMAL,System Normal ✅,Stable,Normal
222.8,4.9,1092.0,NORMAL,System Normal ✅,Stable,Normal
212.8,5.45,1160.0,NORMAL,System Normal ✅,Stable,Normal
229.8,5.78,1328.0,NORMAL,System Normal ✅,Stable,Normal
215.4,5.33,1148.0,NORMAL,System Normal ✅,Stable,Normal
226.8,5.1,1157.0,NORMAL,System Normal ✅,Stable,Normal
235.3,4.26,1002.0,WARNING,High Voltage ⚠️,Stable,Normal
220.8,5.97,1318.0,NORMAL,System Normal ✅,Stable,Normal
216.2,5.59,1209.0,NORMAL,System Normal ✅,Stable,Normal
224.3,4.25,953.0,NORMAL,System Normal ✅,Stable,Normal
231.6,5.96,1380.0,NORMAL,System Normal ✅,Stable,Normal
213.7,5.35,1143.0,NORMAL,System Normal ✅,Stable,Normal
227.1,4.24,963.0,NORMAL,System Normal ✅,Stable,Normal
229.3,4.28,981.0,NORMAL,System Normal ✅,Stable,Normal
218.5,5.44,1189.0,NORMAL,System Normal ✅,Stable,Normal
230.4,4.15,956.0,NORMAL,System Normal ✅,Stable,Normal
216.5,5.94,1286.0,NORMAL,System Normal ✅,Stable,Normal
217.6,4.97,1081.0,NORMAL,System Normal ✅,Stable,Normal
229.7,5.8,1332.0,NORMAL,System Normal ✅,Stable,Normal
217.2,4.7,1021.0,NORMAL,System Normal ✅,Stable,Normal
227.5,4.27,971.0,NORMAL,System Normal ✅,Stable,Normal
230.0,5.02,1155.0,NORMAL,System Normal ✅,Stable,Normal
232.4,4.57,1062.0,NORMAL,System Normal ✅,Stable,Normal
238.9,5.66,1352.0,CRITICAL,High Voltage ⚠️,Stable,Normal
212.2,5.4,1146.0,NORMAL,System Normal ✅,Stable,Normal
221.0,4.44,981.0,NORMAL,System Normal ✅,Stable,Normal
211.3,5.55,1173.0,NORMAL,System Normal ✅,Stable,Normal
238.9,5.61,1340.0,CRITICAL,High Voltage ⚠️,Stable,Normal
231.8,5.21,1208.0,NORMAL,System Normal ✅,Stable,Normal
213.8,5.5,1176.0,NORMAL,System Normal ✅,Stable,Normal
228.3,4.3,982.0,NORMAL,System Normal ✅,Stable,Normal
229.1,4.4,1008.0,NORMAL,System Normal ✅,Stable,Normal
232.9,4.17,971.0,NORMAL,System Normal ✅,Stable,Normal
220.0,4.56,1003.0,NORMAL,System Normal ✅,Stable,Normal
232.3,5.15,1196.0,NORMAL,System Normal ✅,Stable,Normal
229.4,5.97,1370.0,NORMAL,System Normal ✅,Stable,Normal
213.5,5.86,1251.0,NORMAL,System Normal ✅,Stable,Normal
228.9,5.52,1264.0,NORMAL,System Normal ✅,Stable,Normal
237.4,4.42,1049.0,WARNING,High Voltage ⚠️,Stable,Normal
227.1,4.43,1006.0,NORMAL,System Normal ✅,Stable,Normal
230.6,5.57,1284.0,NORMAL,System Normal ✅,Stable,Normal
232.1,5.71,1325.0,NORMAL,System Normal ✅,Stable,Normal
210.1,5.99,1258.0,NORMAL,System Normal ✅,Stable,Normal
236.2,5.37,1268.0,WARNING,High Voltage ⚠️,Stable,Normal
226.5,4.91,1112.0,NORMAL,System Normal ✅,Stable,Normal
236.8,5.02,1189.0,WARNING,High Voltage ⚠️,Stable,Normal
219.7,5.89,1294.0,NORMAL,System Normal ✅,Stable,Normal
224.6,5.71,1282.0,NORMAL,System Normal ✅,Stable,Normal
237.6,4.94,1174.0,WARNING,High Voltage ⚠️,Stable,Normal
219.5,5.26,1155.0,NORMAL,System Normal ✅,Stable,Normal
223.7,5.78,1293.0,NORMAL,System Normal ✅,Stable,Normal
210.7,5.5,1159.0,NORMAL,System Normal ✅,Stable,Normal
219.0,5.1,1117.0,NORMAL,System Normal ✅,Stable,Normal
215.8,5.85,1262.0,NORMAL,System Normal ✅,Stable,Normal
219.4,4.02,882.0,NORMAL,System Normal ✅,Stable,Normal
221.6,5.79,1283.0,NORMAL,System Normal ✅,Stable,Normal
218.3,5.7,1244.0,NORMAL,System Normal ✅,Stable,Normal
219.6,4.49,986.0,NORMAL,System Normal ✅,Stable,Normal
232.8,4.29,999.0,NORMAL,System Normal ✅,Stable,Normal
233.8,5.93,1386.0,NORMAL,System Normal ✅,Stable,Normal
218.0,5.59,1219.0,NORMAL,System Normal ✅,Stable,Normal
230.7,5.67,1308.0,NORMAL,System Normal ✅,Stable,Normal
214.5,5.26,1128.0,NORMAL,System Normal ✅,Stable,Normal
214.6,5.86,1258.0,NORMAL,System Normal ✅,Stable,Normal
217.3,4.52,982.0,NORMAL,System Normal ✅,Stable,Normal
230.3,4.32,995.0,NORMAL,System Normal ✅,Stable,Normal
220.0,4.89,1076.0,NORMAL,System Normal ✅,Stable,Normal
237.6,4.31,1024.0,WARNING,High Voltage ⚠️,Stable,Normal
233.5,5.47,1277.0,NORMAL,System Normal ✅,Stable,Normal
229.6,5.95,1366.0,NORMAL,System Normal ✅,Stable,Normal
221.5,5.86,1298.0,NORMAL,System Normal ✅,Stable,Normal
235.6,4.67,1100.0,WARNING,High Voltage ⚠️,Stable,Normal
210.6,5.94,1251.0,NORMAL,System Normal ✅,Stable,Normal
232.9,4.88,1137.0,NORMAL,System Normal ✅,Stable,Normal
225.7,5.23,1180.0,NORMAL,System Normal ✅,Stable,Normal
225.9,5.35,1209.0,NORMAL,System Normal ✅,Stable,Normal
217.6,5.72,1245.0,NORMAL,System Normal ✅,Stable,Normal
230.8,5.95,1373.0,NORMAL,System Normal ✅,Stable,Normal
230.3,5.4,1244.0,NORMAL,System Normal ✅,Stable,Normal
226.9,4.58,1039.0,NORMAL,System Normal ✅,Stable,Normal
225.0,5.71,1285.0,NORMAL,System Normal ✅,Stable,Normal
236.8,5.67,1343.0,WARNING,High Voltage ⚠️,Stable,Normal
234.2,5.69,1333.0,NORMAL,System Normal ✅,Stable,Normal
231.3,5.52,1277.0,NORMAL,System Normal ✅,Stable,Normal
224.0,5.62,1259.0,NORMAL,System Normal ✅,Stable,Normal
223.6,5.51,1232.0,NORMAL,System Normal ✅,Stable,Normal
221.6,4.32,957.0,NORMAL,System Normal ✅,Stable,Normal
216.4,5.82,1259.0,NORMAL,System Normal ✅,Stable,Normal
216.1,4.43,957.0,NORMAL,System Normal ✅,Stable,Normal
232.5,4.84,1125.0,NORMAL,System Normal ✅,Stable,Normal
229.2,5.41,1240.0,NORMAL,System Normal ✅,Stable,Normal
216.0,5.63,1216.0,NORMAL,System Normal ✅,Stable,Normal
225.6,5.25,1184.0,NORMAL,System Normal ✅,Stable,Normal
219.3,5.01,1099.0,NORMAL,System Normal ✅,Stable,Normal
218.5,5.7,1245.0,NORMAL,System Normal ✅,Stable,Normal
218.1,5.15,1123.0,NORMAL,System Normal ✅,Stable,Normal
236.2,4.36,1030.0,WARNING,High Voltage ⚠️,Stable,Normal
210.7,4.77,1005.0,NORMAL,System Normal ✅,Stable,Normal
216.5,5.43,1176.0,NORMAL,System Normal ✅,Stable,Normal
211.9,5.3,1123.0,NORMAL,System Normal ✅,Stable,Normal
227.8,5.36,1221.0,NORMAL,System Normal ✅,Stable,Normal
223.1,5.55,1238.0,NORMAL,System Normal ✅,Stable,Normal
227.6,5.55,1263.0,NORMAL,System Normal ✅,Stable,Normal
215.8,5.09,1098.0,NORMAL,System Normal ✅,Stable,Normal
218.7,5.36,1172.0,NORMAL,System Normal ✅,Stable,Normal
229.4,5.55,1273.0,NORMAL,System Normal ✅,Stable,Normal
218.4,5.53,1208.0,NORMAL,System Normal ✅,Stable,Normal
230.3,4.45,1025.0,NORMAL,System Normal ✅,Stable,Normal
233.4,5.51,1286.0,NORMAL,System Normal ✅,Stable,Normal
215.9,4.97,1073.0,NORMAL,System Normal ✅,Stable,Normal
227.2,4.77,1084.0,NORMAL,System Normal ✅,Stable,Normal
